提出回次,提出番号,件名,提出者,提出人数,質問本文（html）,答弁本文（html）,質問本文（PDF）,答弁本文（PDF）,明細URL,提出日,転送日,答弁書受領日,備考
190,127,アダルトビデオへの出演強要被害に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190127.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190127.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190127.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190127.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190127.htm,2016-05-26,2016-05-30,2016-06-02,
190,128,タックスヘイブンに対する国際社会と連携した監視・規制に関する質問主意書,藤末　健三,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190128.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190128.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190128.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190128.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190128.htm,2016-05-26,2016-05-30,2016-06-02,
190,129,入管特例法における特別永住者への特例措置に関する質問主意書,和田　政宗,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190129.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190129.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190129.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190129.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190129.htm,2016-05-27,2016-06-01,2016-06-07,
190,130,租税回避を行う多国籍企業対策への国際的連携の推進に関する質問主意書,藤末　健三,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190130.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190130.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190130.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190130.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190130.htm,2016-05-27,2016-06-01,2016-06-07,
190,131,関東大震災時の朝鮮人、中国人等虐殺事件に関する質問主意書,田城　郁,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190131.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190131.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190131.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190131.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190131.htm,2016-05-27,2016-06-01,2016-06-07,
190,132,共働き世帯増加の影響に関する質問主意書,吉川　沙織,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190132.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190132.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190132.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190132.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190132.htm,2016-05-27,2016-06-01,2016-06-07,
190,133,行政機関におけるWebサイトのドメイン管理に関する質問主意書,吉川　沙織,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190133.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190133.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190133.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190133.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190133.htm,2016-05-27,2016-06-01,2016-06-07,
190,134,パソコンの基本ソフトウェアの半強制的アップグレードに関する質問主意書,藤末　健三,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190134.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190134.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190134.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190134.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190134.htm,2016-05-30,2016-06-01,2016-06-07,
190,135,二〇二〇年の五輪開催予定都市である東京における放射性物質による汚染の現状に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190135.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190135.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190135.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190135.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190135.htm,2016-05-30,2016-06-01,2016-06-07,
190,136,東京二〇二〇オリンピック・パラリンピックが猛暑の環境下で開催される危険に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190136.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190136.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190136.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190136.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190136.htm,2016-05-30,2016-06-01,2016-06-07,
190,137,米軍関係者が起こした凶悪事件に対して日本政府が行った抗議に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190137.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190137.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190137.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190137.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190137.htm,2016-05-30,2016-06-01,2016-06-07,
190,138,安倍政権における政府広報費に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190138.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190138.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190138.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190138.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190138.htm,2016-05-30,2016-06-01,2016-06-07,
190,139,子宮頸がんワクチンに関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190139.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190139.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190139.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190139.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190139.htm,2016-05-30,2016-06-01,2016-06-07,
190,140,オバマ米大統領の広島での演説に対する評価と核兵器等の大量破壊兵器の使用についての憲法解釈を見直す必要性に関する質問主意書,白　眞勲,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190140.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190140.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190140.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190140.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190140.htm,2016-05-30,2016-06-01,2016-06-07,
190,141,外国の領域における武力の行使に関する第三回質問主意書,白　眞勲,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190141.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190141.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190141.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190141.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190141.htm,2016-05-30,2016-06-01,2016-06-07,
190,142,臨床研究法案における被験者の人権の保護と研究の公正性の確保等に関する質問主意書,川田　龍平,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190142.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190142.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190142.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190142.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190142.htm,2016-05-30,2016-06-01,2016-06-07,
190,143,戦没者のご遺骨の帰還の在り方に関する質問主意書,川田　龍平,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190143.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190143.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190143.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190143.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190143.htm,2016-05-30,2016-06-01,2016-06-07,
190,144,辺野古新基地建設事業の警備業務に関する質問主意書,糸数　慶子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190144.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190144.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190144.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190144.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190144.htm,2016-05-30,2016-06-01,2016-06-07,
190,145,ミツバチ等の花粉媒介生物の保護に関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190145.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190145.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190145.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190145.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190145.htm,2016-05-30,2016-06-01,2016-06-07,
190,146,朝鮮半島からの強制動員被害者の被爆者健康手帳審査に関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190146.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190146.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190146.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190146.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190146.htm,2016-05-30,2016-06-01,2016-06-07,
190,147,就職氷河期世代の実態把握と雇用対策に関する質問主意書,吉川　沙織,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190147.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190147.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190147.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190147.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190147.htm,2016-05-31,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,148,第百九十回国会における内閣提出法律案の成立率等に関する質問主意書,吉川　沙織,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190148.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190148.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190148.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190148.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190148.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,149,高速道路のサービスエリア・パーキングエリアの改善・拡充に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190149.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190149.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190149.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190149.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190149.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,150,Gマーク制度に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190150.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190150.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190150.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190150.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190150.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,151,長距離貨物輸送におけるモーダルシフトの推進に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190151.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190151.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190151.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190151.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190151.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,152,道路交通法に基づく駐車監視員による駐車違反の取り締まりに関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190152.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190152.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190152.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190152.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190152.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,153,トラック運輸産業におけるドライバーの長時間労働に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190153.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190153.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190153.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190153.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190153.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,154,宅配便の配送料金表示に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190154.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190154.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190154.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190154.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190154.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,155,日本郵便株式会社が行う貨物運送事業に対する優遇措置の是正に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190155.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190155.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190155.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190155.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190155.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,156,宅配便を利用した特殊詐欺等への対策に関する質問主意書,松沢　成文,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190156.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190156.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190156.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190156.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190156.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,157,難民申請者の強制送還に関する質問主意書,前川　清成,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190157.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190157.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190157.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190157.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190157.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,158,在外選挙人名簿登録者数の増加施策に関する質問主意書,牧山　ひろえ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190158.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190158.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190158.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190158.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190158.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,159,海外における投票環境の整備に関する質問主意書,牧山　ひろえ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190159.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190159.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190159.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190159.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190159.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,160,大麻草の医療研究および使用に関する再質問主意書,荒井　広幸,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190160.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190160.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190160.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190160.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190160.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
190,161,温室効果ガスの排出削減に関する質問主意書,水野　賢一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syuh/s190161.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/touh/t190161.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/syup/s190161.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/toup/t190161.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/190/meisai/m190161.htm,2016-06-01,2016-06-01,2016-06-10,6月7日内閣から通知書受領（6月10日まで答弁延期）
191,1,米軍以外の外国軍隊等が日本国内において訓練を行うことに関する質問主意書,糸数　慶子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191001.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191001.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191001.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191001.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191001.htm,2016-08-01,2016-08-03,2016-08-08,
191,2,ビキニ水爆被害の全容解明に関する質問主意書,紙　智子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191002.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191002.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191002.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191002.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191002.htm,2016-08-02,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,3,米軍北部訓練場のオスプレイヘリパッド建設工事の強行に関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191003.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191003.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191003.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191003.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191003.htm,2016-08-02,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,4,リニア中央新幹線への財政投融資の活用に関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191004.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191004.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191004.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191004.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191004.htm,2016-08-02,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,5,「障害者」の表記の見直しに関する質問主意書,藤末　健三,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191005.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191005.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191005.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191005.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191005.htm,2016-08-02,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,6,国際人道法違反の宮古島への自衛隊配備に関する質問主意書,伊波　洋一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191006.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191006.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191006.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191006.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191006.htm,2016-08-03,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,7,児童福祉施設最低基準の引き下げに関する質問主意書,田村　智子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191007.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191007.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191007.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191007.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191007.htm,2016-08-03,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,8,沖縄・米軍北部訓練場ヘリパッド建設に抗議する市民に対する警察権行使の法的根拠に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191008.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191008.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191008.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191008.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191008.htm,2016-08-03,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,9,不登校施策の現状に関する質問主意書に対する答弁書の不明確な部分等に関する質問主意書,山本　太郎,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191009.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191009.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191009.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191009.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191009.htm,2016-08-03,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
191,10,臨床研究法案に関する質問主意書,川田　龍平,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syuh/s191010.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/touh/t191010.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/syup/s191010.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/toup/t191010.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/191/meisai/m191010.htm,2016-08-03,2016-08-03,2016-08-15,8月8日内閣から通知書受領（8月15日まで答弁延期）
